EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
302.0207179,302,10,PLAY,Writing,577751
304.0088871,304,9,PLAY,StillPlaying,782553
304.951052,304,10,PLAY,Writing,577751
308.0088339,308,9,PLAY,StillPlaying,782553
308.5821719,308,10,PLAY,Writing,577751
312.0085649,312,9,PLAY,StillPlaying,782553
312.1552629,312,10,PLAY,Writing,577751
315.625988,315,11,PLAY,Writing,577751
316.0088711,316,10,PLAY,StillPlaying,1008699
320.0085349,320,9,PLAY,StillPlaying,1008699
321.3582799,321,10,PLAY,Writing,577751
324.00863,324,9,PLAY,StillPlaying,782553
325.204303,325,10,PLAY,Writing,782553
328.00859,328,9,PLAY,StillPlaying,782553
328.8472919,328,10,PLAY,Writing,577751
332.0085869,332,9,PLAY,StillPlaying,782553
332.0712199,332,10,PLAY,Writing,577751
334.6141589,334,11,PLAY,Writing,577751
336.0089641,336,10,PLAY,StillPlaying,782553
340.0086169,340,9,PLAY,StillPlaying,577751
340.1670089,340,10,PLAY,Writing,577751
343.548413,343,11,PLAY,Writing,782553
344.008909,344,10,PLAY,StillPlaying,577751
348.0089099,348,9,PLAY,StillPlaying,577751
349.0548971,349,10,PLAY,Writing,782553
351.266963,351,11,PLAY,Writing,782553
352.0086091,352,10,PLAY,StillPlaying,577751
356.008872,356,9,PLAY,StillPlaying,577751
357.020484,357,10,PLAY,Writing,782553
359.9383159,359,11,PLAY,Writing,782553
360.0087659,360,10,PLAY,StillPlaying,577751
364.0088,364,9,PLAY,StillPlaying,782553
365.7594979,365,10,PLAY,Writing,782553
368.008914,368,9,PLAY,StillPlaying,577751
368.860106,368,10,PLAY,Writing,1008699
372.0085919,372,9,PLAY,StillPlaying,577751
372.9737959,372,10,PLAY,Writing,782553
376.0085769,376,9,PLAY,StillPlaying,577751
377.4092529,377,10,PLAY,Writing,782553
380.0088599,380,9,PLAY,StillPlaying,577751
381.4470739,381,10,PLAY,Writing,782553
384.0086679,384,9,PLAY,StillPlaying,782553
385.6127479,385,10,PLAY,Writing,782553
388.0085759,388,9,PLAY,StillPlaying,782553
389.1837959,389,10,PLAY,Writing,577751
392.0086379,392,9,PLAY,StillPlaying,782553
392.5023091,392,10,PLAY,Writing,577751
395.957001,395,11,PLAY,Writing,577751
396.0084589,396,10,PLAY,StillPlaying,782553
400.008873,400,9,PLAY,StillPlaying,782553
401.529259,401,10,PLAY,Writing,577751
404.0086589,404,9,PLAY,StillPlaying,782553
404.5172451,404,10,PLAY,Writing,782553
408.0084209,408,9,PLAY,StillPlaying,1008699
408.4534969,408,10,PLAY,Writing,782553
411.1958179,411,11,PLAY,Writing,577751
412.008637,412,10,PLAY,StillPlaying,782553
416.008575,416,9,PLAY,StillPlaying,782553
416.3603599,416,10,PLAY,Writing,577751
418.9618731,418,11,PLAY,Writing,782553
420.0086479,420,10,PLAY,StillPlaying,782553
424.0088809,424,9,PLAY,StillPlaying,782553
424.5157189,424,10,PLAY,Writing,782553
427.0211821,427,11,PLAY,Writing,782553
428.058718,428,10,PLAY,StillPlaying,577751
432.008641,432,9,PLAY,StillPlaying,577751
434.0214839,434,10,PLAY,Writing,1008699
436.0086679,436,9,PLAY,StillPlaying,577751
437.9225309,437,10,PLAY,Writing,1008699
440.008584,440,9,PLAY,StillPlaying,577751
442.2739489,442,10,PLAY,Writing,782553
444.008616,444,9,PLAY,StillPlaying,782553
445.572015,445,10,PLAY,Writing,782553
448.008579,448,9,PLAY,StillPlaying,782553
449.627584,449,10,PLAY,Writing,782553
452.0086379,452,9,PLAY,StillPlaying,577751
453.4319711,453,10,PLAY,Writing,782553
456.0086651,456,9,PLAY,StillPlaying,577751
456.9421709,456,10,PLAY,Writing,782553
460.008816,460,9,PLAY,StillPlaying,782553
460.1787241,460,10,PLAY,Writing,577751
463.7349799,463,11,PLAY,Writing,577751
464.008599,464,10,PLAY,StillPlaying,782553
468.0088439,468,9,PLAY,StillPlaying,782553
469.527174,469,10,PLAY,Writing,577751
472.0086019,472,9,PLAY,StillPlaying,1008699
473.7045231,473,10,PLAY,Writing,782553
476.008847,476,9,PLAY,StillPlaying,1008699
478.2989249,478,10,PLAY,Writing,782553
480.0089269,480,9,PLAY,StillPlaying,782553
481.8580539,481,10,PLAY,Writing,577751
484.0085769,484,9,PLAY,StillPlaying,782553
485.49546,485,10,PLAY,Writing,577751
488.0088999,488,9,PLAY,StillPlaying,782553
488.7164099,488,10,PLAY,Writing,577751
492.0085709,492,9,PLAY,StillPlaying,782553
492.1586769,492,10,PLAY,Writing,577751
495.6236279,495,11,PLAY,Writing,577751
496.0089059,496,10,PLAY,StillPlaying,782553
500.0085559,500,9,PLAY,StillPlaying,577751
501.3522649,501,10,PLAY,Writing,577751
504.008574,504,9,PLAY,StillPlaying,577751
505.4894829,505,10,PLAY,Writing,782553
508.008966,508,9,PLAY,StillPlaying,577751
509.015734,509,10,PLAY,Writing,577751
512.008846,512,9,PLAY,StillPlaying,782553
512.531863,512,10,PLAY,Writing,577751
