EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
300.3800981,300,9,PLAY,Writing,577751
302.569696,302,10,PLAY,Writing,577751
304.0052261,304,9,PLAY,StillPlaying,782553
305.448318,305,10,PLAY,Writing,577751
308.005177,308,9,PLAY,StillPlaying,782553
309.110498,309,10,PLAY,Writing,577751
312.005409,312,9,PLAY,StillPlaying,1008699
312.571358,312,10,PLAY,Writing,577751
314.3286819,314,11,PLAY,Writing,577751
316.0055411,316,10,PLAY,StillPlaying,782553
320.0050452,320,9,PLAY,StillPlaying,782553
322.842186,322,10,PLAY,Writing,782553
324.0050461,324,9,PLAY,StillPlaying,782553
325.924526,325,10,PLAY,Writing,577751
328.0051692,328,9,PLAY,StillPlaying,782553
329.5670781,329,10,PLAY,Writing,577751
332.0050402,332,9,PLAY,StillPlaying,577751
332.1225731,332,10,PLAY,Writing,577751
333.40517,333,11,PLAY,Writing,577751
336.005131,336,10,PLAY,StillPlaying,577751
340.0051031,340,9,PLAY,StillPlaying,577751
341.071264,341,10,PLAY,Writing,782553
343.0541351,343,11,PLAY,Writing,782553
344.005084,344,10,PLAY,StillPlaying,577751
348.005048,348,9,PLAY,StillPlaying,577751
349.077318,349,10,PLAY,Writing,782553
350.834023,350,11,PLAY,Writing,782553
352.0054181,352,10,PLAY,StillPlaying,577751
356.0053391,356,9,PLAY,StillPlaying,577751
357.483057,357,10,PLAY,Writing,782553
359.4916601,359,11,PLAY,Writing,782553
360.00508,360,10,PLAY,StillPlaying,782553
364.0050371,364,9,PLAY,StillPlaying,577751
367.8658941,367,10,PLAY,Writing,1008699
368.0050812,368,9,PLAY,StillPlaying,577751
371.020093,371,10,PLAY,Writing,782553
372.0050972,372,9,PLAY,StillPlaying,577751
375.189054,375,10,PLAY,Writing,782553
376.0050511,376,9,PLAY,StillPlaying,577751
379.621763,379,10,PLAY,Writing,782553
380.00506,380,9,PLAY,StillPlaying,782553
383.6611021,383,10,PLAY,Writing,782553
384.0051661,384,9,PLAY,StillPlaying,782553
386.8530869,386,10,PLAY,Writing,577751
388.0055652,388,9,PLAY,StillPlaying,782553
390.424799,390,10,PLAY,Writing,577751
392.005132,392,9,PLAY,StillPlaying,782553
393.2301731,393,10,PLAY,Writing,577751
394.9868481,394,11,PLAY,Writing,577751
396.0050731,396,10,PLAY,StillPlaying,782553
400.005136,400,9,PLAY,StillPlaying,782553
403.0534642,403,10,PLAY,Writing,782553
404.0053442,404,9,PLAY,StillPlaying,1008699
406.764601,406,10,PLAY,Writing,782553
408.005048,408,9,PLAY,StillPlaying,782553
409.0016341,408,10,PLAY,Writing,577751
410.9332111,410,11,PLAY,Writing,782553
412.0054321,412,10,PLAY,StillPlaying,782553
416.0054262,416,9,PLAY,StillPlaying,782553
417.0419741,417,10,PLAY,Writing,782553
419.246346,419,11,PLAY,Writing,782553
420.0051122,420,10,PLAY,StillPlaying,782553
424.005213,424,9,PLAY,StillPlaying,577751
425.0970931,425,10,PLAY,Writing,782553
427.3511472,427,11,PLAY,Writing,782553
428.0050762,428,10,PLAY,StillPlaying,577751
432.005048,432,9,PLAY,StillPlaying,577751
436.0055051,436,8,PLAY,StillPlaying,577751
437.356503,437,9,PLAY,Writing,1008699
440.0051591,440,8,PLAY,StillPlaying,782553
440.881542,440,9,PLAY,Writing,782553
444.005101,444,8,PLAY,StillPlaying,782553
445.2452462,445,9,PLAY,Writing,782553
448.0053451,448,8,PLAY,StillPlaying,577751
448.5296671,448,9,PLAY,Writing,782553
452.0053511,452,8,PLAY,StillPlaying,782553
452.5690031,452,9,PLAY,Writing,782553
455.004703,455,10,PLAY,Writing,577751
456.0050871,456,9,PLAY,StillPlaying,782553
457.6424141,457,10,PLAY,Writing,577751
460.005053,460,9,PLAY,StillPlaying,782553
460.73227,460,10,PLAY,Writing,577751
462.513979,462,11,PLAY,Writing,577751
464.0053561,464,10,PLAY,StillPlaying,782553
468.0053151,468,9,PLAY,StillPlaying,782553
471.211103,471,10,PLAY,Writing,782553
472.0050881,472,9,PLAY,StillPlaying,1008699
475.6091712,475,10,PLAY,Writing,782553
476.005012,476,9,PLAY,StillPlaying,782553
479.0591102,479,10,PLAY,Writing,577751
480.0050452,480,9,PLAY,StillPlaying,782553
482.5625792,482,10,PLAY,Writing,577751
484.005065,484,9,PLAY,StillPlaying,782553
486.214246,486,10,PLAY,Writing,577751
488.005054,488,9,PLAY,StillPlaying,782553
489.446136,489,10,PLAY,Writing,577751
492.005384,492,9,PLAY,StillPlaying,577751
492.654717,492,10,PLAY,Writing,577751
494.3641121,494,11,PLAY,Writing,577751
496.0050821,496,10,PLAY,StillPlaying,577751
500.0052631,500,9,PLAY,StillPlaying,577751
502.823595,502,10,PLAY,Writing,782553
504.005038,504,9,PLAY,StillPlaying,577751
506.3961711,506,10,PLAY,Writing,577751
508.0053442,508,9,PLAY,StillPlaying,782553
509.901576,509,10,PLAY,Writing,577751
