EpochTime,CurrentPlaybackTime,CurrentBufferSize,CurrentPlaybackState,Action,Bitrate
267.710122108,267,11,PLAY,Writing,577751.0
268.010050058,268,10,PLAY,StillPlaying,577751.0
272.009644985,272,9,PLAY,StillPlaying,577751.0
273.847493172,273,10,PLAY,Writing,577751.0
276.010189056,276,9,PLAY,StillPlaying,577751.0
277.347136974,277,10,PLAY,Writing,577751.0
280.009690046,280,9,PLAY,StillPlaying,577751.0
280.599216938,280,10,PLAY,Writing,577751.0
283.693235159,283,11,PLAY,Writing,577751.0
284.010316133,284,10,PLAY,StillPlaying,577751.0
288.010128975,288,9,PLAY,StillPlaying,577751.0
289.837815046,289,10,PLAY,Writing,577751.0
292.009721041,292,9,PLAY,StillPlaying,577751.0
293.2219491,293,10,PLAY,Writing,577751.0
296.009721994,296,9,PLAY,StillPlaying,577751.0
296.543858051,296,10,PLAY,Writing,577751.0
298.324166059,298,11,PLAY,Writing,577751.0
300.009889126,300,10,PLAY,StillPlaying,577751.0
304.009740114,304,9,PLAY,StillPlaying,577751.0
305.257642031,305,10,PLAY,Writing,577751.0
308.009694099,308,9,PLAY,StillPlaying,577751.0
308.906944036,308,10,PLAY,Writing,577751.0
312.009842157,312,9,PLAY,StillPlaying,577751.0
312.496958017,312,10,PLAY,Writing,577751.0
315.971719027,315,11,PLAY,Writing,577751.0
316.009490013,316,10,PLAY,StillPlaying,577751.0
320.010179996,320,9,PLAY,StillPlaying,577751.0
322.119215012,322,10,PLAY,Writing,577751.0
324.009708166,324,9,PLAY,StillPlaying,577751.0
325.228368998,325,10,PLAY,Writing,577751.0
328.009688139,328,9,PLAY,StillPlaying,577751.0
328.846275091,328,10,PLAY,Writing,577751.0
332.009732962,332,9,PLAY,StillPlaying,577751.0
332.098073006,332,10,PLAY,Writing,577751.0
334.208915949,334,11,PLAY,Writing,577751.0
336.009758949,336,10,PLAY,StillPlaying,577751.0
340.010226965,340,9,PLAY,StillPlaying,577751.0
341.308192015,341,10,PLAY,Writing,577751.0
343.98548007,343,11,PLAY,Writing,577751.0
344.009552002,344,10,PLAY,StillPlaying,577751.0
348.009652138,348,9,PLAY,StillPlaying,577751.0
349.252793074,349,10,PLAY,Writing,577751.0
351.606001139,351,11,PLAY,Writing,577751.0
352.009586096,352,10,PLAY,StillPlaying,577751.0
356.00962615,356,9,PLAY,StillPlaying,577751.0
357.129692078,357,10,PLAY,Writing,577751.0
359.836400986,359,11,PLAY,Writing,577751.0
360.009679079,360,10,PLAY,StillPlaying,577751.0
364.009691954,364,9,PLAY,StillPlaying,577751.0
365.254290104,365,10,PLAY,Writing,577751.0
368.009716988,368,9,PLAY,StillPlaying,577751.0
368.402359009,368,10,PLAY,Writing,782553.0
372.009735107,372,9,PLAY,StillPlaying,577751.0
372.543674946,372,10,PLAY,Writing,782553.0
374.95083499,374,11,PLAY,Writing,577751.0
376.009802103,376,10,PLAY,StillPlaying,577751.0
380.00972414,380,9,PLAY,StillPlaying,577751.0
382.055356026,382,10,PLAY,Writing,577751.0
384.009739161,384,9,PLAY,StillPlaying,577751.0
385.344171047,385,10,PLAY,Writing,577751.0
388.009726048,388,9,PLAY,StillPlaying,577751.0
388.874483109,388,10,PLAY,Writing,577751.0
391.163862944,391,11,PLAY,Writing,577751.0
392.009578943,392,10,PLAY,StillPlaying,577751.0
396.010025978,396,9,PLAY,StillPlaying,577751.0
398.632264137,398,10,PLAY,Writing,577751.0
400.009732008,400,9,PLAY,StillPlaying,577751.0
401.758522034,401,10,PLAY,Writing,577751.0
404.009696007,404,9,PLAY,StillPlaying,577751.0
404.62638402,404,10,PLAY,Writing,577751.0
406.789782047,406,11,PLAY,Writing,577751.0
408.009775162,408,10,PLAY,StillPlaying,782553.0
412.009731054,412,9,PLAY,StillPlaying,782553.0
413.506036997,413,10,PLAY,Writing,577751.0
414.696506977,414,11,PLAY,Writing,577751.0
416.0488801,416,10,PLAY,StillPlaying,577751.0
420.00968504,420,9,PLAY,StillPlaying,577751.0
423.023683071,423,10,PLAY,Writing,782553.0
424.009711981,424,9,PLAY,StillPlaying,577751.0
426.211681128,426,10,PLAY,Writing,782553.0
428.009731054,428,9,PLAY,StillPlaying,577751.0
429.739472151,429,10,PLAY,Writing,577751.0
431.507442951,431,11,PLAY,Writing,577751.0
432.009729147,432,10,PLAY,StillPlaying,577751.0
436.009693146,436,9,PLAY,StillPlaying,577751.0
439.142370939,439,10,PLAY,Writing,782553.0
440.009696007,440,9,PLAY,StillPlaying,577751.0
442.837409973,442,10,PLAY,Writing,782553.0
444.010210037,444,9,PLAY,StillPlaying,577751.0
444.476916075,444,10,PLAY,Writing,782553.0
446.788110018,446,11,PLAY,Writing,782553.0
448.009778023,448,10,PLAY,StillPlaying,577751.0
452.009747028,452,9,PLAY,StillPlaying,577751.0
452.675127983,452,10,PLAY,Writing,782553.0
455.088644981,455,11,PLAY,Writing,782553.0
456.009758949,456,10,PLAY,StillPlaying,577751.0
460.009716988,460,9,PLAY,StillPlaying,782553.0
462.851711035,462,10,PLAY,Writing,782553.0
464.009714127,464,9,PLAY,StillPlaying,782553.0
465.133430958,465,10,PLAY,Writing,782553.0
468.009737015,468,9,PLAY,StillPlaying,577751.0
468.77721405,468,10,PLAY,Writing,782553.0
472.009756088,472,9,PLAY,StillPlaying,577751.0
473.242468119,473,10,PLAY,Writing,782553.0
476.00970912,476,9,PLAY,StillPlaying,782553.0
477.838055134,477,10,PLAY,Writing,782553.0
480.010174036,480,9,PLAY,StillPlaying,782553.0
482.342684031,482,10,PLAY,Writing,782553.0
484.009735107,484,9,PLAY,StillPlaying,782553.0
487.033041,487,10,PLAY,Writing,782553.0
488.009698153,488,9,PLAY,StillPlaying,782553.0
490.262719154,490,10,PLAY,Writing,577751.0
492.009727955,492,9,PLAY,StillPlaying,782553.0
493.681295156,493,10,PLAY,Writing,577751.0
496.009941101,496,9,PLAY,StillPlaying,782553.0
497.146795034,497,10,PLAY,Writing,577751.0
500.009915113,500,9,PLAY,StillPlaying,782553.0
500.601422071,500,10,PLAY,Writing,577751.0
504.00968194,504,9,PLAY,StillPlaying,782553.0
504.180927992,504,10,PLAY,Writing,577751.0
507.682042122,507,11,PLAY,Writing,577751.0
508.009663105,508,10,PLAY,StillPlaying,782553.0
512.009721994,512,9,PLAY,StillPlaying,782553.0
513.452770948,513,10,PLAY,Writing,577751.0
516.009732962,516,9,PLAY,StillPlaying,782553.0
517.396914005,517,10,PLAY,Writing,782553.0
520.009742975,520,9,PLAY,StillPlaying,782553.0
520.978765965,520,10,PLAY,Writing,577751.0
524.009699106,524,9,PLAY,StillPlaying,782553.0
524.615041971,524,10,PLAY,Writing,577751.0
528.009721041,528,9,PLAY,StillPlaying,577751.0
528.14200902,528,10,PLAY,Writing,577751.0
531.332540035,531,11,PLAY,Writing,577751.0
532.04560113,532,10,PLAY,StillPlaying,577751.0
536.009683132,536,9,PLAY,StillPlaying,577751.0
536.96916604,536,10,PLAY,Writing,577751.0
540.009680033,540,9,PLAY,StillPlaying,577751.0
540.592208147,540,10,PLAY,Writing,782553.0
543.183936119,543,11,PLAY,Writing,782553.0
544.009766102,544,10,PLAY,StillPlaying,577751.0
547.96993494,547,11,PLAY,Writing,577751.0
548.00950098,548,10,PLAY,StillPlaying,577751.0
552.009698153,552,9,PLAY,StillPlaying,577751.0
555.729768991,555,10,PLAY,Writing,782553.0
556.009645939,556,9,PLAY,StillPlaying,782553.0
557.917834997,557,10,PLAY,Writing,782553.0
558.23961997,558,11,PLAY,Writing,782553.0
560.009747028,560,10,PLAY,StillPlaying,577751.0
564.009753942,564,9,PLAY,StillPlaying,577751.0
568.009953022,568,8,PLAY,StillPlaying,577751.0
572.009761095,572,7,PLAY,StillPlaying,577751.0
576.009753942,576,6,PLAY,StillPlaying,577751.0
580.00982213,580,5,PLAY,StillPlaying,782553.0
584.009793043,584,4,PLAY,StillPlaying,782553.0
588.009781122,588,3,PLAY,StillPlaying,577751.0
592.009757042,592,2,PLAY,StillPlaying,782553.0
596.039626122,596,1,PLAY,StillPlaying,782553.0
597.010251045,597,1,END,TheEnd,0
